chr	start	end	miRNA
chr9	127704992	127704998	mir-1family
chr9	98603695	98603701	mir-1family
chr10	2488493	2488499	mir-1family
chr10	2488493	2488499	mir-1family
chr10	2488493	2488499	mir-1family
chr10	3541387	3541393	mir-1family
chr10	4277808	4277814	mir-1family
chr10	4426471	4426477	mir-1family
chr10	5659990	5659996	mir-1family
chr10	6884446	6884452	mir-1family
chr10	6884610	6884616	mir-1family
chr10	6884686	6884692	mir-1family
chr10	6884724	6884730	mir-1family
chr10	22507902	22507908	mir-1family
chr10	22509801	22509807	mir-1family
chr10	26939611	26939617	mir-1family
chr10	26939611	26939617	mir-1family
chr10	28338395	28338401	mir-1family
chr10	34055700	34055706	mir-1family
chr10	43200586	43200592	mir-1family
chr10	43475983	43475989	mir-1family
chr10	45659727	45659733	mir-1family
chr10	47151054	47151060	mir-1family
chr10	47151054	47151060	mir-1family
chr10	51253860	51253866	mir-1family
chr10	52724746	52724752	mir-1family
chr10	77118421	77118427	mir-1family
chr10	77118421	77118427	mir-1family
chr10	77118421	77118427	mir-1family
chr10	77118421	77118427	mir-1family
chr10	77118627	77118633	mir-1family
chr10	77118421	77118427	mir-1family
chr10	77118421	77118427	mir-1family
chr10	81420654	81420660	mir-1family
chr10	81420654	81420660	mir-1family
chr10	81436535	81436541	mir-1family
chr10	86053053	86053059	mir-1family
chr10	86053074	86053080	mir-1family
chr10	103070903	103070909	mir-1family
chr10	106376602	106376608	mir-1family
chr10	107943582	107943588	mir-1family
chr10	134778724	134778730	mir-1family
chr10	11361819	11361825	mir-1family
chr10	20011388	20011394	mir-1family
chr10	33502625	33502631	mir-1family
chr10	45940295	45940301	mir-1family
chr10	53004690	53004696	mir-1family
chr10	78663566	78663572	mir-1family
chr10	80721236	80721242	mir-1family
chr10	81451490	81451496	mir-1family
chr10	81808404	81808410	mir-1family
chr10	81808404	81808410	mir-1family
chr10	81808404	81808410	mir-1family
chr10	91043832	91043838	mir-1family
chr10	101686947	101686953	mir-1family
chr10	102095370	102095376	mir-1family
chr10	103588448	103588454	mir-1family
chr10	106424712	106424718	mir-1family
chr10	106425390	106425396	mir-1family
chr10	119969135	119969141	mir-1family
chr10	43077273	43077279	mir-1family
chr10	75434508	75434514	mir-1family
chr10	102141491	102141497	mir-1family
chr10	10976825	10976831	mir-1family
chr10	10989477	10989483	mir-1family
chr10	75264420	75264426	mir-1family
chr10	104215608	104215614	mir-1family
chr10	104215608	104215614	mir-1family
chr10	104215608	104215614	mir-1family
chr11	1054316	1054322	mir-1family
chr11	12559892	12559898	mir-1family
chr11	25795797	25795803	mir-1family
chr11	35679916	35679922	mir-1family
chr11	58910197	58910203	mir-1family
chr11	58910197	58910203	mir-1family
chr11	65198512	65198518	mir-1family
chr11	65204599	65204605	mir-1family
chr11	65206461	65206467	mir-1family
chr11	65210554	65210560	mir-1family
chr11	65211664	65211670	mir-1family
chr11	65272156	65272162	mir-1family
chr11	65272377	65272383	mir-1family
chr11	69284467	69284473	mir-1family
chr11	69909896	69909902	mir-1family
chr11	78135605	78135611	mir-1family
chr11	82428855	82428861	mir-1family
chr11	82807151	82807157	mir-1family
chr11	94381247	94381253	mir-1family
chr11	94381247	94381253	mir-1family
chr11	108908533	108908539	mir-1family
chr11	110961008	110961014	mir-1family
chr11	115516154	115516160	mir-1family
chr11	118867213	118867219	mir-1family
chr11	118867213	118867219	mir-1family
chr11	126971123	126971129	mir-1family
chr11	2645209	2645215	mir-1family
chr11	2649471	2649477	mir-1family
chr11	2651315	2651321	mir-1family
chr11	8057355	8057361	mir-1family
chr11	8057370	8057376	mir-1family
chr11	18961127	18961133	mir-1family
chr11	33211097	33211103	mir-1family
chr11	35232245	35232251	mir-1family
chr11	35236410	35236416	mir-1family
chr11	43356838	43356844	mir-1family
chr11	45772404	45772410	mir-1family
chr11	46895277	46895283	mir-1family
chr11	47405224	47405230	mir-1family
chr11	47405224	47405230	mir-1family
chr11	47405224	47405230	mir-1family
chr11	62601066	62601072	mir-1family
chr11	62601066	62601072	mir-1family
chr11	68785441	68785447	mir-1family
chr11	71726023	71726029	mir-1family
chr11	71731441	71731447	mir-1family
chr11	72415788	72415794	mir-1family
chr11	77581005	77581011	mir-1family
chr11	114233517	114233523	mir-1family
chr11	117708218	117708224	mir-1family
chr11	117708218	117708224	mir-1family
chr11	118756980	118756986	mir-1family
chr11	123063748	123063754	mir-1family
chr11	18044413	18044419	mir-1family
chr11	115268015	115268021	mir-1family
chr11	115268015	115268021	mir-1family
chr11	115268015	115268021	mir-1family
chr12	5343957	5343963	mir-1family
chr12	8388557	8388563	mir-1family
chr12	8388557	8388563	mir-1family
chr12	8388557	8388563	mir-1family
chr12	9548825	9548831	mir-1family
chr12	10902859	10902865	mir-1family
chr12	10928575	10928581	mir-1family
chr12	20172583	20172589	mir-1family
chr12	24927032	24927038	mir-1family
chr12	30932697	30932703	mir-1family
chr12	40536125	40536131	mir-1family
chr12	42159360	42159366	mir-1family
chr12	43009572	43009578	mir-1family
chr12	43040386	43040392	mir-1family
chr12	43040386	43040392	mir-1family
chr12	44112948	44112954	mir-1family
chr12	50304780	50304786	mir-1family
chr12	50304780	50304786	mir-1family
chr12	50304780	50304786	mir-1family
chr12	50315883	50315889	mir-1family
chr12	54413922	54413928	mir-1family
chr12	54414067	54414073	mir-1family
chr12	54515308	54515314	mir-1family
chr12	54539804	54539810	mir-1family
chr12	68116310	68116316	mir-1family
chr12	72192893	72192899	mir-1family
chr12	76088009	76088015	mir-1family
chr12	81164143	81164149	mir-1family
chr12	82908386	82908392	mir-1family
chr12	90343430	90343436	mir-1family
chr12	92877938	92877944	mir-1family
chr12	102351145	102351151	mir-1family
chr12	103203911	103203917	mir-1family
chr12	108257660	108257666	mir-1family
chr12	112335622	112335628	mir-1family
chr12	115205318	115205324	mir-1family
chr12	122240752	122240758	mir-1family
chr12	122240752	122240758	mir-1family
chr12	122240752	122240758	mir-1family
chr12	124068775	124068781	mir-1family
chr12	128605417	128605423	mir-1family
chr12	131475425	131475431	mir-1family
chr12	131475425	131475431	mir-1family
chr12	257910	257916	mir-1family
chr12	273846	273852	mir-1family
chr12	741734	741740	mir-1family
chr12	1490248	1490254	mir-1family
chr12	7269155	7269161	mir-1family
chr12	8816626	8816632	mir-1family
chr12	9219775	9219781	mir-1family
chr12	27124672	27124678	mir-1family
chr12	27124981	27124987	mir-1family
chr12	29446411	29446417	mir-1family
chr12	31174708	31174714	mir-1family
chr12	75438474	75438480	mir-1family
chr12	92581303	92581309	mir-1family
chr12	114848081	114848087	mir-1family
chr12	116399272	116399278	mir-1family
chr12	19305850	19305856	mir-1family
chr12	124450960	124450966	mir-1family
chr12	74642500	74642506	mir-1family
chr12	50517426	50517432	mir-1family
chr12	72649451	72649457	mir-1family
chr12	72665913	72665919	mir-1family
chr12	72665913	72665919	mir-1family
chr13	25754194	25754200	mir-1family
chr13	33929494	33929500	mir-1family
chr13	39108050	39108056	mir-1family
chr13	41034432	41034438	mir-1family
chr13	41034432	41034438	mir-1family
chr13	41034432	41034438	mir-1family
chr13	49151346	49151352	mir-1family
chr13	52915660	52915666	mir-1family
chr13	75128335	75128341	mir-1family
chr13	76506825	76506831	mir-1family
chr13	76508564	76508570	mir-1family
chr13	78611365	78611371	mir-1family
chr13	88323209	88323215	mir-1family
chr13	88323209	88323215	mir-1family
chr13	88323231	88323237	mir-1family
chr13	88323209	88323215	mir-1family
chr13	88323231	88323237	mir-1family
chr13	88323209	88323215	mir-1family
chr13	88323231	88323237	mir-1family
chr13	89867439	89867445	mir-1family
chr13	89867439	89867445	mir-1family
chr13	90712789	90712795	mir-1family
chr13	95613481	95613487	mir-1family
chr13	99848707	99848713	mir-1family
chr13	99848707	99848713	mir-1family
chr13	110706242	110706248	mir-1family
chr13	112968207	112968213	mir-1family
chr13	112968923	112968929	mir-1family
chr13	112971947	112971953	mir-1family
chr13	20755733	20755739	mir-1family
chr13	24465645	24465651	mir-1family
chr13	24465645	24465651	mir-1family
chr13	27215072	27215078	mir-1family
chr13	33854571	33854577	mir-1family
chr13	33854571	33854577	mir-1family
chr13	39396234	39396240	mir-1family
chr13	60618455	60618461	mir-1family
chr13	60618455	60618461	mir-1family
chr13	60618455	60618461	mir-1family
chr13	79989499	79989505	mir-1family
chr13	79989499	79989505	mir-1family
chr13	79981230	79981236	mir-1family
chr13	100647185	100647191	mir-1family
chr13	22449541	22449547	mir-1family
chr13	50603505	50603511	mir-1family
chr14	19407696	19407702	mir-1family
chr14	19562874	19562880	mir-1family
chr14	19662826	19662832	mir-1family
chr14	19855023	19855029	mir-1family
chr14	19856913	19856919	mir-1family
chr14	20108208	20108214	mir-1family
chr14	20730524	20730530	mir-1family
chr14	20945125	20945131	mir-1family
chr14	28106729	28106735	mir-1family
chr14	28106729	28106735	mir-1family
chr14	29061626	29061632	mir-1family
chr14	36532688	36532694	mir-1family
chr14	39308043	39308049	mir-1family
chr14	39308043	39308049	mir-1family
chr14	45233218	45233224	mir-1family
chr14	46038256	46038262	mir-1family
chr14	59475816	59475822	mir-1family
chr14	59475816	59475822	mir-1family
chr14	59475816	59475822	mir-1family
chr14	62594196	62594202	mir-1family
chr14	64065669	64065675	mir-1family
chr14	70936224	70936230	mir-1family
chr14	71076267	71076273	mir-1family
chr14	71685821	71685827	mir-1family
chr14	71685833	71685839	mir-1family
chr14	77536659	77536665	mir-1family
chr14	88100905	88100911	mir-1family
chr14	88563066	88563072	mir-1family
chr14	91724894	91724900	mir-1family
chr14	95800410	95800416	mir-1family
chr14	95875477	95875483	mir-1family
chr14	95875477	95875483	mir-1family
chr14	100757540	100757546	mir-1family
chr14	100757540	100757546	mir-1family
chr14	101324783	101324789	mir-1family
chr14	101446939	101446945	mir-1family
chr14	102020527	102020533	mir-1family
chr14	105127645	105127651	mir-1family
chr14	106436989	106436995	mir-1family
chr14	106744469	106744475	mir-1family
chr14	106744469	106744475	mir-1family
chr14	20920047	20920053	mir-1family
chr14	70690839	70690845	mir-1family
chr14	75726731	75726737	mir-1family
chr14	79161891	79161897	mir-1family
chr14	79540973	79540979	mir-1family
chr14	79540973	79540979	mir-1family
chr14	89816813	89816819	mir-1family
chr14	89816813	89816819	mir-1family
chr14	95644733	95644739	mir-1family
chr14	95645256	95645262	mir-1family
chr14	96000276	96000282	mir-1family
chr14	102263148	102263154	mir-1family
chr14	103991721	103991727	mir-1family
chr14	92225708	92225714	mir-1family
chr15	21187202	21187208	mir-1family
chr15	21187202	21187208	mir-1family
chr15	21187202	21187208	mir-1family
chr15	21187202	21187208	mir-1family
chr15	22198429	22198435	mir-1family
chr15	24410070	24410076	mir-1family
chr15	24485147	24485153	mir-1family
chr15	25332833	25332839	mir-1family
chr15	25333975	25333981	mir-1family
chr15	30941261	30941267	mir-1family
chr15	31512378	31512384	mir-1family
chr15	38332649	38332655	mir-1family
chr15	40356750	40356756	mir-1family
chr15	40605238	40605244	mir-1family
chr15	44827238	44827244	mir-1family
chr15	56687776	56687782	mir-1family
chr15	62495136	62495142	mir-1family
chr15	62570103	62570109	mir-1family
chr15	67696040	67696046	mir-1family
chr15	67696040	67696046	mir-1family
chr15	69571122	69571128	mir-1family
chr15	76053282	76053288	mir-1family
chr15	76636360	76636366	mir-1family
chr15	89341114	89341120	mir-1family
chr15	89939120	89939126	mir-1family
chr15	89939120	89939126	mir-1family
chr15	94096956	94096962	mir-1family
chr15	95025381	95025387	mir-1family
chr15	96041101	96041107	mir-1family
chr15	96041101	96041107	mir-1family
chr15	98827446	98827452	mir-1family
chr15	39711299	39711305	mir-1family
chr15	42118245	42118251	mir-1family
chr15	51749693	51749699	mir-1family
chr15	62353960	62353966	mir-1family
chr15	72447766	72447772	mir-1family
chr15	74754396	74754402	mir-1family
chr15	77940249	77940255	mir-1family
chr15	77940249	77940255	mir-1family
chr15	90123119	90123125	mir-1family
chr15	96813104	96813110	mir-1family
chr15	96813104	96813110	mir-1family
chr15	96813104	96813110	mir-1family
chr15	96813104	96813110	mir-1family
chr15	98420642	98420648	mir-1family
chr15	99669895	99669901	mir-1family
chr15	101434327	101434333	mir-1family
chr15	27610876	27610882	mir-1family
chr15	58814630	58814636	mir-1family
chr15	99697885	99697891	mir-1family
chr15	75819529	75819535	mir-1family
chr15	75819529	75819535	mir-1family
chr15	75819529	75819535	mir-1family
chr15	75819529	75819535	mir-1family
chr15	89054736	89054742	mir-1family
chr15	89054736	89054742	mir-1family
chr15	25304712	25304718	mir-1family
chr15	25335094	25335100	mir-1family
chr15	25356579	25356585	mir-1family
chr15	25357526	25357532	mir-1family
chr15	25449000	25449006	mir-1family
chr15	69571122	69571128	mir-1family
chr16	1025968	1025974	mir-1family
chr16	1025968	1025974	mir-1family
chr16	1025968	1025974	mir-1family
chr16	1025968	1025974	mir-1family
chr16	1025968	1025974	mir-1family
chr16	1025968	1025974	mir-1family
chr16	3043458	3043464	mir-1family
chr16	3043458	3043464	mir-1family
chr16	9497110	9497116	mir-1family
chr16	9849207	9849213	mir-1family
chr16	9849410	9849416	mir-1family
chr16	9850640	9850646	mir-1family
chr16	10445973	10445979	mir-1family
chr16	21805882	21805888	mir-1family
chr16	22622318	22622324	mir-1family
chr16	23034696	23034702	mir-1family
chr16	24682325	24682331	mir-1family
chr16	29230179	29230185	mir-1family
chr16	29262869	29262875	mir-1family
chr16	32677592	32677598	mir-1family
chr16	32677592	32677598	mir-1family
chr16	32747231	32747237	mir-1family
chr16	34431363	34431369	mir-1family
chr16	49205431	49205437	mir-1family
chr16	49329640	49329646	mir-1family
chr16	50442349	50442355	mir-1family
chr16	52303119	52303125	mir-1family
chr16	58496133	58496139	mir-1family
chr16	60086679	60086685	mir-1family
chr16	63090940	63090946	mir-1family
chr16	66786428	66786434	mir-1family
chr16	70611426	70611432	mir-1family
chr16	73095304	73095310	mir-1family
chr16	73267794	73267800	mir-1family
chr16	76692083	76692089	mir-1family
chr16	80635750	80635756	mir-1family
chr16	81789522	81789528	mir-1family
chr16	81800337	81800343	mir-1family
chr16	81789522	81789528	mir-1family
chr16	81800337	81800343	mir-1family
chr16	81789522	81789528	mir-1family
chr16	81800337	81800343	mir-1family
chr16	81789522	81789528	mir-1family
chr16	81800337	81800343	mir-1family
chr16	85628758	85628764	mir-1family
chr16	85629225	85629231	mir-1family
chr16	86122141	86122147	mir-1family
chr16	89227815	89227821	mir-1family
chr16	90288912	90288918	mir-1family
chr16	90288912	90288918	mir-1family
chr16	1369256	1369262	mir-1family
chr16	1369256	1369262	mir-1family
chr16	2502769	2502775	mir-1family
chr16	10786538	10786544	mir-1family
chr16	11036716	11036722	mir-1family
chr16	15702364	15702370	mir-1family
chr16	16386328	16386334	mir-1family
chr16	19772564	19772570	mir-1family
chr16	25155510	25155516	mir-1family
chr16	25157373	25157379	mir-1family
chr16	30931997	30932003	mir-1family
chr16	47012857	47012863	mir-1family
chr16	57086639	57086645	mir-1family
chr16	57092348	57092354	mir-1family
chr16	57731827	57731833	mir-1family
chr16	68261034	68261040	mir-1family
chr16	68262259	68262265	mir-1family
chr16	80776190	80776196	mir-1family
chr16	54074397	54074403	mir-1family
chr16	78931184	78931190	mir-1family
chr16	87781297	87781303	mir-1family
chr16	30965348	30965354	mir-1family
chr16	33775870	33775876	mir-1family
chr16	33775870	33775876	mir-1family
chr16	83945937	83945943	mir-1family
chr16	83945937	83945943	mir-1family
chr16	83945937	83945943	mir-1family
chr16	87097586	87097592	mir-1family
chr17	3705505	3705511	mir-1family
chr17	19396209	19396215	mir-1family
chr17	20433694	20433700	mir-1family
chr17	20450380	20450386	mir-1family
chr17	26257196	26257202	mir-1family
chr17	26559925	26559931	mir-1family
chr17	26574717	26574723	mir-1family
chr17	33164972	33164978	mir-1family
chr17	33165100	33165106	mir-1family
chr17	33401020	33401026	mir-1family
chr17	37915306	37915312	mir-1family
chr17	43810096	43810102	mir-1family
chr17	46542819	46542825	mir-1family
chr17	46543141	46543147	mir-1family
chr17	49020795	49020801	mir-1family
chr17	56069670	56069676	mir-1family
chr17	56069670	56069676	mir-1family
chr17	56169723	56169729	mir-1family
chr17	66674893	66674899	mir-1family
chr17	71783238	71783244	mir-1family
chr17	71783238	71783244	mir-1family
chr17	72601165	72601171	mir-1family
chr17	76266871	76266877	mir-1family
chr17	76614872	76614878	mir-1family
chr17	81168618	81168624	mir-1family
chr17	81168618	81168624	mir-1family
chr17	172120	172126	mir-1family
chr17	172120	172126	mir-1family
chr17	4067268	4067274	mir-1family
chr17	9075014	9075020	mir-1family
chr17	10670310	10670316	mir-1family
chr17	10670310	10670316	mir-1family
chr17	19045545	19045551	mir-1family
chr17	19239197	19239203	mir-1family
chr17	19316190	19316196	mir-1family
chr17	20806612	20806618	mir-1family
chr17	20806612	20806618	mir-1family
chr17	21122191	21122197	mir-1family
chr17	26206853	26206859	mir-1family
chr17	28114606	28114612	mir-1family
chr17	29191419	29191425	mir-1family
chr17	31962016	31962022	mir-1family
chr17	32469984	32469990	mir-1family
chr17	33494004	33494010	mir-1family
chr17	37075060	37075066	mir-1family
chr17	38499361	38499367	mir-1family
chr17	42752328	42752334	mir-1family
chr17	73369722	73369728	mir-1family
