chr	start	end	miRNA
chr10	29771965	29771972	let-7family
chr10	29771965	29771972	let-7family
chr10	101991351	101991358	let-7family
chr10	102996428	102996435	let-7family
chr10	43127884	43127891	let-7family
chr10	102133377	102133384	let-7family
chr10	104215152	104215159	let-7family
chr10	104215152	104215159	let-7family
chr10	104215152	104215159	let-7family
chr10	104215152	104215159	let-7family
chr11	19322968	19322975	let-7family
chr11	50258000	50258007	let-7family
chr11	50258000	50258007	let-7family
chr11	65205018	65205025	let-7family
chr11	76414140	76414147	let-7family
chr11	2661485	2661492	let-7family
chr11	35306990	35306997	let-7family
chr11	46895701	46895708	let-7family
chr11	63418206	63418213	let-7family
chr11	75512092	75512099	let-7family
chr11	120127009	120127016	let-7family
chr11	60994780	60994787	let-7family
chr12	52206185	52206192	let-7family
chr12	52206185	52206192	let-7family
chr12	52452653	52452660	let-7family
chr12	54526527	54526534	let-7family
chr12	69068154	69068161	let-7family
chr12	10550455	10550462	let-7family
chr12	56512927	56512934	let-7family
chr12	9814020	9814027	let-7family
chr13	23427221	23427228	let-7family
chr13	44119525	44119532	let-7family
chr13	48505259	48505266	let-7family
chr13	42618081	42618088	let-7family
chr14	19690581	19690588	let-7family
chr14	70758410	70758417	let-7family
chr14	71684713	71684720	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101323695	101323702	let-7family
chr14	101327257	101327264	let-7family
chr14	101327257	101327264	let-7family
chr14	101373453	101373460	let-7family
chr14	101373453	101373460	let-7family
chr14	21056250	21056257	let-7family
chr14	36288527	36288534	let-7family
chr14	60709004	60709011	let-7family
chr14	69454083	69454090	let-7family
chr14	95644489	95644496	let-7family
chr14	101327257	101327264	let-7family
chr14	92224186	92224193	let-7family
chr14	94477855	94477862	let-7family
chr14	94477855	94477862	let-7family
chr15	44828360	44828367	let-7family
chr15	44828360	44828367	let-7family
chr15	44828360	44828367	let-7family
chr15	48943276	48943283	let-7family
chr15	69855470	69855477	let-7family
chr15	69855470	69855477	let-7family
chr15	69855470	69855477	let-7family
chr15	69855470	69855477	let-7family
chr15	69855470	69855477	let-7family
chr15	69855470	69855477	let-7family
chr15	74783894	74783901	let-7family
chr15	35104741	35104748	let-7family
chr15	72670633	72670640	let-7family
chr15	75891019	75891026	let-7family
chr15	75891019	75891026	let-7family
chr15	75891019	75891026	let-7family
chr16	2506831	2506838	let-7family
chr16	10445407	10445414	let-7family
chr16	21314649	21314656	let-7family
chr16	27078493	27078500	let-7family
chr16	27078493	27078500	let-7family
chr16	33055406	33055413	let-7family
chr16	49328904	49328911	let-7family
chr16	52663100	52663107	let-7family
chr16	81417760	81417767	let-7family
chr16	81422204	81422211	let-7family
chr16	81995624	81995631	let-7family
chr16	86555539	86555546	let-7family
chr16	177116	177123	let-7family
chr16	2170206	2170213	let-7family
chr16	15188605	15188612	let-7family
chr16	30931195	30931202	let-7family
chr16	61974414	61974421	let-7family
chr16	71497253	71497260	let-7family
chr16	80525221	80525228	let-7family
chr16	84226257	84226264	let-7family
chr16	84226257	84226264	let-7family
chr16	87093316	87093323	let-7family
chr17	18315611	18315618	let-7family
chr17	20692499	20692506	let-7family
chr17	21936502	21936509	let-7family
chr17	26559982	26559989	let-7family
chr17	49012517	49012524	let-7family
chr17	56068289	56068296	let-7family
chr17	56068289	56068296	let-7family
chr17	56068289	56068296	let-7family
chr17	56160367	56160374	let-7family
chr17	79004138	79004145	let-7family
chr17	79004138	79004145	let-7family
chr17	79004138	79004145	let-7family
chr17	4635189	4635196	let-7family
chr17	17680088	17680095	let-7family
chr17	19200031	19200038	let-7family
chr17	26900254	26900261	let-7family
chr17	78944584	78944591	let-7family
chr17	79155369	79155376	let-7family
chr17	79155369	79155376	let-7family
chr17	55060733	55060740	let-7family
chr17	2318888	2318895	let-7family
chr17	28959529	28959536	let-7family
chr17	47978085	47978092	let-7family
chr18	45101198	45101205	let-7family
chr18	20513715	20513722	let-7family
chr18	74686843	74686850	let-7family
chr18	77014792	77014799	let-7family
chr19	663491	663498	let-7family
chr19	16655523	16655530	let-7family
chr19	22935688	22935695	let-7family
chr19	32079295	32079302	let-7family
chr19	32080863	32080870	let-7family
chr19	32456687	32456694	let-7family
chr19	35345631	35345638	let-7family
chr19	35898431	35898438	let-7family
chr19	35898431	35898438	let-7family
chr19	36282435	36282442	let-7family
chr19	36282435	36282442	let-7family
chr19	36805062	36805069	let-7family
chr19	37995359	37995366	let-7family
chr19	38822616	38822623	let-7family
chr19	39428142	39428149	let-7family
chr19	52102912	52102919	let-7family
chr19	55402253	55402260	let-7family
chr19	9402203	9402210	let-7family
chr19	20327383	20327390	let-7family
chr19	36035436	36035443	let-7family
chr19	36035436	36035443	let-7family
chr19	36260102	36260109	let-7family
chr19	38077251	38077258	let-7family
chr19	38077251	38077258	let-7family
chr19	38077251	38077258	let-7family
chr19	46843019	46843026	let-7family
chr19	54627971	54627978	let-7family
chr19	36223281	36223288	let-7family
chr19	36223308	36223315	let-7family
chr20	59389201	59389208	let-7family
chr20	25615431	25615438	let-7family
chr20	25615431	25615438	let-7family
chr20	25615431	25615438	let-7family
chr20	52016421	52016428	let-7family
chr20	58696098	58696105	let-7family
chr20	58696098	58696105	let-7family
chr21	17980644	17980651	let-7family
chr21	20307780	20307787	let-7family
chr21	44068508	44068515	let-7family
chr21	45621212	45621219	let-7family
chr22	17121368	17121375	let-7family
chr22	28404019	28404026	let-7family
chr22	32665370	32665377	let-7family
chr22	48251082	48251089	let-7family
chrX	4545686	4545693	let-7family
chrX	73012444	73012451	let-7family
chrX	114753303	114753310	let-7family
chrX	115035194	115035201	let-7family
chrX	136004340	136004347	let-7family
chrX	149129057	149129064	let-7family
chrX	149129057	149129064	let-7family
chrY	21039557	21039564	let-7family
chr1	96225017	96225024	mir-196family
chr1	96720701	96720708	mir-196family
chr1	112533416	112533423	mir-196family
chr1	112533416	112533423	mir-196family
chr1	112533416	112533423	mir-196family
chr1	143186446	143186453	mir-196family
chr1	177669940	177669947	mir-196family
chr1	224191263	224191270	mir-196family
chr1	213994219	213994226	mir-196family
chr2	12718220	12718227	mir-196family
chr2	14371716	14371723	mir-196family
chr2	14371802	14371809	mir-196family
chr2	70884912	70884919	mir-196family
chr2	105363188	105363195	mir-196family
chr2	105363188	105363195	mir-196family
chr2	5742719	5742726	mir-196family
chr2	31748574	31748581	mir-196family
chr3	139400663	139400670	mir-196family
chr3	181671364	181671371	mir-196family
chr3	181671364	181671371	mir-196family
chr3	181671364	181671371	mir-196family
chr3	181671364	181671371	mir-196family
chr3	181671364	181671371	mir-196family
chr3	181671364	181671371	mir-196family
chr3	182164839	182164846	mir-196family
chr3	64084561	64084568	mir-196family
chr3	64788344	64788351	mir-196family
chr3	132441216	132441223	mir-196family
chr3	132441216	132441223	mir-196family
chr4	146977239	146977246	mir-196family
chr4	161460680	161460687	mir-196family
chr4	185274819	185274826	mir-196family
chr4	189458467	189458474	mir-196family
chr4	90761288	90761295	mir-196family
chr4	152888333	152888340	mir-196family
chr4	152888333	152888340	mir-196family
chr5	6021454	6021461	mir-196family
chr5	59818681	59818688	mir-196family
chr5	77654886	77654893	mir-196family
chr5	85631606	85631613	mir-196family
chr5	675953	675960	mir-196family
chr5	50670707	50670714	mir-196family
chr6	22745036	22745043	mir-196family
chr6	44045554	44045561	mir-196family
chr6	101330649	101330656	mir-196family
chr6	111631998	111632005	mir-196family
chr7	137011223	137011230	mir-196family
chr7	15707698	15707705	mir-196family
chr7	15719214	15719221	mir-196family
chr7	27209161	27209168	mir-196family
chr7	27209161	27209168	mir-196family
chr8	74352140	74352147	mir-196family
chr8	132328096	132328103	mir-196family
chr8	132328096	132328103	mir-196family
chr8	132328096	132328103	mir-196family
chr9	42298093	42298100	mir-196family
chr9	68340572	68340579	mir-196family
chr9	120610417	120610424	mir-196family
chr9	3901137	3901144	mir-196family
chr9	136129596	136129603	mir-196family
chr10	127394221	127394228	mir-196family
chr11	59792441	59792448	mir-196family
chr11	115210911	115210918	mir-196family
chr11	2635478	2635485	mir-196family
chr11	9832770	9832777	mir-196family
chr11	74108620	74108627	mir-196family
chr11	78154906	78154913	mir-196family
chr11	83134432	83134439	mir-196family
chr12	30933178	30933185	mir-196family
chr12	54539765	54539772	mir-196family
chr12	94339155	94339162	mir-196family
chr12	127229744	127229751	mir-196family
chr12	127229744	127229751	mir-196family
chr12	127229744	127229751	mir-196family
chr12	127229744	127229751	mir-196family
chr12	127229744	127229751	mir-196family
chr12	120928131	120928138	mir-196family
chr12	121438605	121438612	mir-196family
chr13	103332219	103332226	mir-196family
chr14	69650181	69650188	mir-196family
chr15	24819736	24819743	mir-196family
chr15	24819736	24819743	mir-196family
chr15	24819736	24819743	mir-196family
chr15	36341675	36341682	mir-196family
chr15	27402764	27402771	mir-196family
chr15	40524496	40524503	mir-196family
chr16	47758608	47758615	mir-196family
chr16	55575573	55575580	mir-196family
chr16	52114380	52114387	mir-196family
chr16	80776155	80776162	mir-196family
chr17	5144724	5144731	mir-196family
chr17	53249090	53249097	mir-196family
chr17	27225072	27225079	mir-196family
chr17	55017359	55017366	mir-196family
chr18	5245355	5245362	mir-196family
chr18	5245355	5245362	mir-196family
chr18	48993568	48993575	mir-196family
chr18	53730053	53730060	mir-196family
chr19	29102995	29103002	mir-196family
chr19	36805416	36805423	mir-196family
chr19	5858134	5858141	mir-196family
chr19	8455326	8455333	mir-196family
chr20	34637071	34637078	mir-196family
chr20	45318909	45318916	mir-196family
chr21	31462088	31462095	mir-196family
chr21	30733892	30733899	mir-196family
chr22	21079293	21079300	mir-196family
chrX	82766457	82766464	mir-196family
chrX	45709850	45709857	mir-196family
chrY	7678199	7678206	mir-196family
chrY	24443492	24443499	mir-196family
chr1	453768	453775	mir-10family
chr1	453768	453775	mir-10family
chr1	453768	453775	mir-10family
chr1	23608075	23608082	mir-10family
chr1	48227895	48227902	mir-10family
chr1	56620641	56620648	mir-10family
chr1	69648541	69648548	mir-10family
chr1	221509324	221509331	mir-10family
chr1	15929697	15929704	mir-10family
chr1	110171080	110171087	mir-10family
chr1	111487369	111487376	mir-10family
chr1	152338750	152338757	mir-10family
chr1	161338144	161338151	mir-10family
chr1	165508785	165508792	mir-10family
chr1	228458803	228458810	mir-10family
chr1	248647834	248647841	mir-10family
chr2	123824996	123825003	mir-10family
chr2	139357341	139357348	mir-10family
chr2	189030570	189030577	mir-10family
chr2	231850110	231850117	mir-10family
chr2	16062212	16062219	mir-10family
chr2	167056324	167056331	mir-10family
chr2	191542004	191542011	mir-10family
chr2	191542004	191542011	mir-10family
chr2	191882853	191882860	mir-10family
chr2	192684837	192684844	mir-10family
chr3	70063159	70063166	mir-10family
chr3	147657900	147657907	mir-10family
chr3	147657900	147657907	mir-10family
chr3	177614849	177614856	mir-10family
chr3	195393081	195393088	mir-10family
chr3	405235	405242	mir-10family
chr3	149377437	149377444	mir-10family
chr3	183724246	183724253	mir-10family
chr3	10667936	10667943	mir-10family
chr4	6228726	6228733	mir-10family
chr4	6234855	6234862	mir-10family
chr4	7103824	7103831	mir-10family
chr4	8322050	8322057	mir-10family
chr4	8322050	8322057	mir-10family
chr4	38572208	38572215	mir-10family
chr4	58588825	58588832	mir-10family
chr4	109477714	109477721	mir-10family
chr4	109477714	109477721	mir-10family
chr4	142246988	142246995	mir-10family
chr4	145428344	145428351	mir-10family
chr4	145429136	145429143	mir-10family
chr4	185397130	185397137	mir-10family
chr5	1611137	1611144	mir-10family
chr5	5047327	5047334	mir-10family
chr5	34651838	34651845	mir-10family
chr5	67096096	67096103	mir-10family
chr5	101971915	101971922	mir-10family
chr5	117857493	117857500	mir-10family
chr5	175570140	175570147	mir-10family
chr5	10770299	10770306	mir-10family
chr5	43041944	43041951	mir-10family
chr5	43041944	43041951	mir-10family
chr5	121464498	121464505	mir-10family
chr5	156811370	156811377	mir-10family
chr5	159622807	159622814	mir-10family
chr5	167613854	167613861	mir-10family
chr5	176871595	176871602	mir-10family
chr5	177380166	177380173	mir-10family
chr5	179084803	179084810	mir-10family
chr6	5042826	5042833	mir-10family
chr6	5042826	5042833	mir-10family
chr6	30759629	30759636	mir-10family
chr6	30759629	30759636	mir-10family
chr6	34253403	34253410	mir-10family
chr6	68597659	68597666	mir-10family
chr6	171037142	171037149	mir-10family
chr6	6591618	6591625	mir-10family
chr6	30023442	30023449	mir-10family
chr6	39854518	39854525	mir-10family
chr7	5516118	5516125	mir-10family
chr7	46019700	46019707	mir-10family
chr7	106421958	106421965	mir-10family
chr7	99541656	99541663	mir-10family
chr7	106012829	106012836	mir-10family
chr7	130687061	130687068	mir-10family
chr8	425942	425949	mir-10family
chr8	137177583	137177590	mir-10family
chr8	137177583	137177590	mir-10family
chr8	141536953	141536960	mir-10family
chr8	22864884	22864891	mir-10family
chr8	92073191	92073198	mir-10family
chr9	45035773	45035780	mir-10family
chr9	102118093	102118100	mir-10family
chr9	102134010	102134017	mir-10family
chr9	132264318	132264325	mir-10family
chr9	466868	466875	mir-10family
chr9	466868	466875	mir-10family
chr9	140777331	140777338	mir-10family
chr9	100058720	100058727	mir-10family
chr10	4692500	4692507	mir-10family
chr10	6884454	6884461	mir-10family
chr10	25449716	25449723	mir-10family
chr10	28721969	28721976	mir-10family
chr10	87208218	87208225	mir-10family
chr10	87208349	87208356	mir-10family
chr10	80721384	80721391	mir-10family
chr10	118999561	118999568	mir-10family
chr10	31607724	31607731	mir-10family
chr10	31607724	31607731	mir-10family
chr11	44996441	44996448	mir-10family
chr11	65196576	65196583	mir-10family
chr11	68639748	68639755	mir-10family
chr11	69909889	69909896	mir-10family
chr11	72282836	72282843	mir-10family
chr11	72282914	72282921	mir-10family
chr11	109658383	109658390	mir-10family
chr11	115515570	115515577	mir-10family
chr11	3875730	3875737	mir-10family
chr11	70220958	70220965	mir-10family
chr11	72416436	72416443	mir-10family
chr11	92133858	92133865	mir-10family
chr11	94206167	94206174	mir-10family
chr12	48134875	48134882	mir-10family
chr12	68103624	68103631	mir-10family
chr12	125634881	125634888	mir-10family
chr12	31174633	31174640	mir-10family
chr12	25745464	25745471	mir-10family
chr12	25745464	25745471	mir-10family
chr13	99231077	99231084	mir-10family
chr14	19882668	19882675	mir-10family
chr14	19882668	19882675	mir-10family
chr14	77535479	77535486	mir-10family
chr14	101326130	101326137	mir-10family
chr14	101430749	101430756	mir-10family
chr14	106114878	106114885	mir-10family
chr14	65470201	65470208	mir-10family
chr14	73739067	73739074	mir-10family
chr14	93537751	93537758	mir-10family
chr15	62576511	62576518	mir-10family
chr15	77335125	77335132	mir-10family
chr15	69689899	69689906	mir-10family
chr15	69689899	69689906	mir-10family
chr15	76020298	76020305	mir-10family
chr15	101434107	101434114	mir-10family
chr15	25246856	25246863	mir-10family
chr16	58469723	58469730	mir-10family
chr16	80862895	80862902	mir-10family
chr16	83833151	83833158	mir-10family
chr16	86508449	86508456	mir-10family
chr16	89226987	89226994	mir-10family
chr16	3106075	3106082	mir-10family
chr16	30932275	30932282	mir-10family
chr16	87360927	87360934	mir-10family
chr16	70065833	70065840	mir-10family
chr16	70065833	70065840	mir-10family
chr16	70065833	70065840	mir-10family
chr16	71976904	71976911	mir-10family
chr16	71976904	71976911	mir-10family
chr17	10784092	10784099	mir-10family
chr17	10784092	10784099	mir-10family
chr17	29119731	29119738	mir-10family
chr17	41316467	41316474	mir-10family
chr17	56069719	56069726	mir-10family
chr17	56069719	56069726	mir-10family
chr17	58086208	58086215	mir-10family
chr17	76360728	76360735	mir-10family
chr17	79277677	79277684	mir-10family
