chr	start	end	miRNA
chr6	169687296	169687302	mir-1family
chr6	3312917	3312923	mir-1family
chr6	6366757	6366763	mir-1family
chr6	6438955	6438961	mir-1family
chr6	6366757	6366763	mir-1family
chr6	6438955	6438961	mir-1family
chr6	6366757	6366763	mir-1family
chr6	6438955	6438961	mir-1family
chr6	7298879	7298885	mir-1family
chr6	7541504	7541510	mir-1family
chr6	10513902	10513908	mir-1family
chr6	29969195	29969201	mir-1family
chr6	29969195	29969201	mir-1family
chr6	29969195	29969201	mir-1family
chr6	29969195	29969201	mir-1family
chr6	29981933	29981939	mir-1family
chr6	30023498	30023504	mir-1family
chr6	30262429	30262435	mir-1family
chr6	30262429	30262435	mir-1family
chr6	30262429	30262435	mir-1family
chr6	30262429	30262435	mir-1family
chr6	30262429	30262435	mir-1family
chr6	30262429	30262435	mir-1family
chr6	30262429	30262435	mir-1family
chr6	30262429	30262435	mir-1family
chr6	30271082	30271088	mir-1family
chr6	30484187	30484193	mir-1family
chr6	30691109	30691115	mir-1family
chr6	32233066	32233072	mir-1family
chr6	39854314	39854320	mir-1family
chr6	39854314	39854320	mir-1family
chr6	73980188	73980194	mir-1family
chr6	73980188	73980194	mir-1family
chr6	74280069	74280075	mir-1family
chr6	74280069	74280075	mir-1family
chr6	79944000	79944006	mir-1family
chr6	108280427	108280433	mir-1family
chr6	110799116	110799122	mir-1family
chr6	111813653	111813659	mir-1family
chr6	111814041	111814047	mir-1family
chr6	111898330	111898336	mir-1family
chr6	116813498	116813504	mir-1family
chr6	125232160	125232166	mir-1family
chr6	126041207	126041213	mir-1family
chr6	135376604	135376610	mir-1family
chr6	136432200	136432206	mir-1family
chr6	136432200	136432206	mir-1family
chr6	136873462	136873468	mir-1family
chr6	143358711	143358717	mir-1family
chr6	143827251	143827257	mir-1family
chr6	143827251	143827257	mir-1family
chr6	143827251	143827257	mir-1family
chr6	143827251	143827257	mir-1family
chr6	143827251	143827257	mir-1family
chr6	146204951	146204957	mir-1family
chr6	147165775	147165781	mir-1family
chr6	147165775	147165781	mir-1family
chr6	150119269	150119275	mir-1family
chr6	166797656	166797662	mir-1family
chr6	53865765	53865771	mir-1family
chr6	111682551	111682557	mir-1family
chr6	58272822	58272828	mir-1family
chr6	58272822	58272828	mir-1family
chr6	58272822	58272828	mir-1family
chr6	58272822	58272828	mir-1family
chr6	58272822	58272828	mir-1family
chr6	58275459	58275465	mir-1family
chr6	58275905	58275911	mir-1family
chr6	90572602	90572608	mir-1family
chr6	90572602	90572608	mir-1family
chr7	7780695	7780701	mir-1family
chr7	17523040	17523046	mir-1family
chr7	22689638	22689644	mir-1family
chr7	25988857	25988863	mir-1family
chr7	35299125	35299131	mir-1family
chr7	35772074	35772080	mir-1family
chr7	35772074	35772080	mir-1family
chr7	50907245	50907251	mir-1family
chr7	63359798	63359804	mir-1family
chr7	63359798	63359804	mir-1family
chr7	63359798	63359804	mir-1family
chr7	65993643	65993649	mir-1family
chr7	67583725	67583731	mir-1family
chr7	67583918	67583924	mir-1family
chr7	76602294	76602300	mir-1family
chr7	91268548	91268554	mir-1family
chr7	100108738	100108744	mir-1family
chr7	108254394	108254400	mir-1family
chr7	125101644	125101650	mir-1family
chr7	125101644	125101650	mir-1family
chr7	125101644	125101650	mir-1family
chr7	125563845	125563851	mir-1family
chr7	130615777	130615783	mir-1family
chr7	137010637	137010643	mir-1family
chr7	153108728	153108734	mir-1family
chr7	156237716	156237722	mir-1family
chr7	642847	642853	mir-1family
chr7	1121804	1121810	mir-1family
chr7	2986310	2986316	mir-1family
chr7	7989791	7989797	mir-1family
chr7	19153209	19153215	mir-1family
chr7	24236418	24236424	mir-1family
chr7	27162786	27162792	mir-1family
chr7	27163623	27163629	mir-1family
chr7	27240389	27240395	mir-1family
chr7	27240389	27240395	mir-1family
chr7	27240389	27240395	mir-1family
chr7	27240389	27240395	mir-1family
chr7	29239263	29239269	mir-1family
chr7	35737119	35737125	mir-1family
chr7	39988484	39988490	mir-1family
chr7	40578642	40578648	mir-1family
chr7	41751443	41751449	mir-1family
chr7	41751443	41751449	mir-1family
chr7	41752456	41752462	mir-1family
chr7	63488258	63488264	mir-1family
chr7	76104202	76104208	mir-1family
chr7	76886536	76886542	mir-1family
chr7	81657504	81657510	mir-1family
chr7	81657504	81657510	mir-1family
chr7	87860734	87860740	mir-1family
chr7	100190563	100190569	mir-1family
chr7	100190563	100190569	mir-1family
chr7	102075220	102075226	mir-1family
chr7	116758033	116758039	mir-1family
chr7	116962239	116962245	mir-1family
chr7	117256345	117256351	mir-1family
chr7	124032987	124032993	mir-1family
chr7	124033100	124033106	mir-1family
chr7	132534298	132534304	mir-1family
chr7	136437016	136437022	mir-1family
chr7	136437016	136437022	mir-1family
chr7	151576097	151576103	mir-1family
chr7	153789428	153789434	mir-1family
chr7	30180995	30181001	mir-1family
chr7	22612540	22612546	mir-1family
chr7	22612718	22612724	mir-1family
chr7	23141986	23141992	mir-1family
chr7	25633194	25633200	mir-1family
chr7	29554872	29554878	mir-1family
chr7	29554872	29554878	mir-1family
chr7	42995684	42995690	mir-1family
chr7	42995684	42995690	mir-1family
chr7	77313455	77313461	mir-1family
chr7	91829429	91829435	mir-1family
chr7	124720830	124720836	mir-1family
chr7	124720830	124720836	mir-1family
chr7	124869823	124869829	mir-1family
chr7	126722201	126722207	mir-1family
chr7	130612526	130612532	mir-1family
chr7	130598008	130598014	mir-1family
chr7	149494364	149494370	mir-1family
chr7	149494364	149494370	mir-1family
chr7	149566615	149566621	mir-1family
chr7	149566615	149566621	mir-1family
chr7	156265322	156265328	mir-1family
chr7	156265322	156265328	mir-1family
chr7	20261309	20261315	mir-1family
chr7	115926753	115926759	mir-1family
chr7	158820936	158820942	mir-1family
chr7	74103581	74103587	mir-1family
chr7	100608279	100608285	mir-1family
chr7	130995485	130995491	mir-1family
chr7	131008304	131008310	mir-1family
chr7	151506455	151506461	mir-1family
chr7	76540549	76540555	mir-1family
chr8	326686	326692	mir-1family
chr8	326686	326692	mir-1family
chr8	1920795	1920801	mir-1family
chr8	5366486	5366492	mir-1family
chr8	5894251	5894257	mir-1family
chr8	7177221	7177227	mir-1family
chr8	9182564	9182570	mir-1family
chr8	9190996	9191002	mir-1family
chr8	12623814	12623820	mir-1family
chr8	12623814	12623820	mir-1family
chr8	32624922	32624928	mir-1family
chr8	33653927	33653933	mir-1family
chr8	33653927	33653933	mir-1family
chr8	34042112	34042118	mir-1family
chr8	35801831	35801837	mir-1family
chr8	47842476	47842482	mir-1family
chr8	56439077	56439083	mir-1family
chr8	61297784	61297790	mir-1family
chr8	64128961	64128967	mir-1family
chr8	64691938	64691944	mir-1family
chr8	66445331	66445337	mir-1family
chr8	66755241	66755247	mir-1family
chr8	67025768	67025774	mir-1family
chr8	67105513	67105519	mir-1family
chr8	67105513	67105519	mir-1family
chr8	67105513	67105519	mir-1family
chr8	67105513	67105519	mir-1family
chr8	68256381	68256387	mir-1family
chr8	77825245	77825251	mir-1family
chr8	83476430	83476436	mir-1family
chr8	83775144	83775150	mir-1family
chr8	89820825	89820831	mir-1family
chr8	90729898	90729904	mir-1family
chr8	99956048	99956054	mir-1family
chr8	103820021	103820027	mir-1family
chr8	123989456	123989462	mir-1family
chr8	125475978	125475984	mir-1family
chr8	130428258	130428264	mir-1family
chr8	140472593	140472599	mir-1family
chr8	141534244	141534250	mir-1family
chr8	144824781	144824787	mir-1family
chr8	6262609	6262615	mir-1family
chr8	8999015	8999021	mir-1family
chr8	8999251	8999257	mir-1family
chr8	8999251	8999257	mir-1family
chr8	11174192	11174198	mir-1family
chr8	11177758	11177764	mir-1family
chr8	22400154	22400160	mir-1family
chr8	22939718	22939724	mir-1family
chr8	24372212	24372218	mir-1family
chr8	38265939	38265945	mir-1family
chr8	38830069	38830075	mir-1family
chr8	39778312	39778318	mir-1family
chr8	42392868	42392874	mir-1family
chr8	57439651	57439657	mir-1family
chr8	66626693	66626699	mir-1family
chr8	70762536	70762542	mir-1family
chr8	70762536	70762542	mir-1family
chr8	73965095	73965101	mir-1family
chr8	73967747	73967753	mir-1family
chr8	87208223	87208229	mir-1family
chr8	96084029	96084035	mir-1family
chr8	96090838	96090844	mir-1family
chr8	102473745	102473751	mir-1family
chr8	127569387	127569393	mir-1family
chr8	142350744	142350750	mir-1family
chr8	143486855	143486861	mir-1family
chr8	143785280	143785286	mir-1family
chr8	10966214	10966220	mir-1family
chr8	10995654	10995660	mir-1family
chr8	28913940	28913946	mir-1family
chr8	103905798	103905804	mir-1family
chr8	143739520	143739526	mir-1family
chr8	143745475	143745481	mir-1family
chr8	129572663	129572669	mir-1family
chr9	3684254	3684260	mir-1family
chr9	13407195	13407201	mir-1family
chr9	14026977	14026983	mir-1family
chr9	33605027	33605033	mir-1family
chr9	33605027	33605033	mir-1family
chr9	33605027	33605033	mir-1family
chr9	35910828	35910834	mir-1family
chr9	37075180	37075186	mir-1family
chr9	37075200	37075206	mir-1family
chr9	37089756	37089762	mir-1family
chr9	44385451	44385457	mir-1family
chr9	46827358	46827364	mir-1family
chr9	70938459	70938465	mir-1family
chr9	74957735	74957741	mir-1family
chr9	75486925	75486931	mir-1family
chr9	75486925	75486931	mir-1family
chr9	75486925	75486931	mir-1family
chr9	86690508	86690514	mir-1family
chr9	93763998	93764004	mir-1family
chr9	97095150	97095156	mir-1family
chr9	98177484	98177490	mir-1family
chr9	98177509	98177515	mir-1family
chr9	98177697	98177703	mir-1family
chr9	98178048	98178054	mir-1family
chr9	102118085	102118091	mir-1family
chr9	106855079	106855085	mir-1family
chr9	106855342	106855348	mir-1family
chr9	115871005	115871011	mir-1family
chr9	115871005	115871011	mir-1family
chr9	120410908	120410914	mir-1family
chr9	125086896	125086902	mir-1family
chr9	128507576	128507582	mir-1family
chr9	129292579	129292585	mir-1family
chr9	28664	28670	mir-1family
chr9	268077	268083	mir-1family
chr9	2523103	2523109	mir-1family
chr9	2523114	2523120	mir-1family
chr9	3900988	3900994	mir-1family
chr9	6415250	6415256	mir-1family
chr9	32634682	32634688	mir-1family
chr9	33179621	33179627	mir-1family
chr9	33179621	33179627	mir-1family
chr9	33733036	33733042	mir-1family
chr9	33733036	33733042	mir-1family
chr9	35643455	35643461	mir-1family
chr9	37114882	37114888	mir-1family
chr9	37114902	37114908	mir-1family
chr9	41322253	41322259	mir-1family
chr9	41322585	41322591	mir-1family
chr9	72702542	72702548	mir-1family
chr9	72702542	72702548	mir-1family
chr9	72702542	72702548	mir-1family
chr9	72702542	72702548	mir-1family
chr9	72768542	72768548	mir-1family
chr9	72873222	72873228	mir-1family
chr9	79399806	79399812	mir-1family
chr9	96198165	96198171	mir-1family
chr9	97876323	97876329	mir-1family
chr9	97876468	97876474	mir-1family
chr9	101631816	101631822	mir-1family
chr9	124046871	124046877	mir-1family
chr9	125165699	125165705	mir-1family
chr9	125166964	125166970	mir-1family
chr9	125381802	125381808	mir-1family
chr9	126513547	126513553	mir-1family
chr9	130871353	130871359	mir-1family
chr9	136477445	136477451	mir-1family
chr9	136477792	136477798	mir-1family
chr9	4071367	4071373	mir-1family
chr9	13276676	13276682	mir-1family
chr9	98604257	98604263	mir-1family
chr9	100105745	100105751	mir-1family
chr9	100105745	100105751	mir-1family
chr9	100105745	100105751	mir-1family
chr9	100105745	100105751	mir-1family
chr10	2348473	2348479	mir-1family
chr10	2488494	2488500	mir-1family
chr10	2489091	2489097	mir-1family
chr10	2488494	2488500	mir-1family
chr10	2489091	2489097	mir-1family
chr10	2488494	2488500	mir-1family
chr10	2489091	2489097	mir-1family
chr10	2609170	2609176	mir-1family
chr10	3269426	3269432	mir-1family
chr10	4426472	4426478	mir-1family
chr10	6884447	6884453	mir-1family
chr10	6884611	6884617	mir-1family
chr10	6884687	6884693	mir-1family
chr10	6884725	6884731	mir-1family
chr10	11012682	11012688	mir-1family
chr10	22509802	22509808	mir-1family
chr10	26939612	26939618	mir-1family
chr10	26939612	26939618	mir-1family
chr10	28338396	28338402	mir-1family
chr10	34055701	34055707	mir-1family
chr10	37631268	37631274	mir-1family
chr10	37631268	37631274	mir-1family
chr10	37631268	37631274	mir-1family
chr10	43200587	43200593	mir-1family
chr10	44340829	44340835	mir-1family
chr10	44409420	44409426	mir-1family
chr10	47151055	47151061	mir-1family
chr10	47151055	47151061	mir-1family
chr10	52724747	52724753	mir-1family
chr10	62785680	62785686	mir-1family
chr10	67074702	67074708	mir-1family
chr10	80760820	80760826	mir-1family
chr10	82196604	82196610	mir-1family
chr10	86956449	86956455	mir-1family
chr10	89418717	89418723	mir-1family
chr10	107943583	107943589	mir-1family
chr10	118919922	118919928	mir-1family
chr10	118920199	118920205	mir-1family
chr10	127393931	127393937	mir-1family
chr10	17268887	17268893	mir-1family
chr10	19579203	19579209	mir-1family
chr10	33502626	33502632	mir-1family
chr10	35605296	35605302	mir-1family
chr10	35605296	35605302	mir-1family
chr10	44139413	44139419	mir-1family
chr10	45948551	45948557	mir-1family
chr10	50185129	50185135	mir-1family
chr10	76784918	76784924	mir-1family
chr10	78663567	78663573	mir-1family
chr10	89067787	89067793	mir-1family
chr10	89067787	89067793	mir-1family
chr10	89080379	89080385	mir-1family
chr10	96046724	96046730	mir-1family
chr10	96046724	96046730	mir-1family
chr10	96046724	96046730	mir-1family
chr10	101686948	101686954	mir-1family
chr10	102095371	102095377	mir-1family
chr10	112671956	112671962	mir-1family
chr10	119235884	119235890	mir-1family
chr10	47234489	47234495	mir-1family
chr10	47234489	47234495	mir-1family
chr10	48249338	48249344	mir-1family
chr10	75481233	75481239	mir-1family
chr10	75481233	75481239	mir-1family
chr10	75481233	75481239	mir-1family
chr10	88768177	88768183	mir-1family
chr10	88768177	88768183	mir-1family
chr10	88762942	88762948	mir-1family
chr11	1054317	1054323	mir-1family
chr11	3490557	3490563	mir-1family
chr11	12088528	12088534	mir-1family
chr11	26307260	26307266	mir-1family
chr11	30003071	30003077	mir-1family
chr11	45377437	45377443	mir-1family
chr11	46259998	46260004	mir-1family
chr11	56645291	56645297	mir-1family
chr11	58897640	58897646	mir-1family
chr11	61516813	61516819	mir-1family
chr11	65198513	65198519	mir-1family
chr11	65209580	65209586	mir-1family
chr11	65210555	65210561	mir-1family
chr11	65211039	65211045	mir-1family
chr11	65265436	65265442	mir-1family
chr11	65272157	65272163	mir-1family
chr11	65272378	65272384	mir-1family
chr11	65538733	65538739	mir-1family
chr11	72892592	72892598	mir-1family
chr11	82428856	82428862	mir-1family
chr11	82807152	82807158	mir-1family
chr11	86474652	86474658	mir-1family
chr11	108908492	108908498	mir-1family
chr11	109658347	109658353	mir-1family
chr11	112405969	112405975	mir-1family
chr11	119879719	119879725	mir-1family
chr11	122172233	122172239	mir-1family
chr11	125971516	125971522	mir-1family
chr11	125971664	125971670	mir-1family
chr11	126865223	126865229	mir-1family
chr11	126971124	126971130	mir-1family
chr11	130740040	130740046	mir-1family
chr11	131220318	131220324	mir-1family
chr11	131220509	131220515	mir-1family
chr11	324140	324146	mir-1family
chr11	560101	560107	mir-1family
chr11	2634886	2634892	mir-1family
chr11	2861639	2861645	mir-1family
chr11	2882570	2882576	mir-1family
chr11	8057134	8057140	mir-1family
chr11	8057356	8057362	mir-1family
chr11	9829862	9829868	mir-1family
chr11	9829862	9829868	mir-1family
chr11	10844242	10844248	mir-1family
chr11	10928334	10928340	mir-1family
chr11	18961128	18961134	mir-1family
chr11	32461969	32461975	mir-1family
chr11	33686917	33686923	mir-1family
chr11	35158077	35158083	mir-1family
chr11	35158077	35158083	mir-1family
chr11	35236411	35236417	mir-1family
chr11	68779955	68779961	mir-1family
chr11	68779955	68779961	mir-1family
chr11	68779955	68779961	mir-1family
chr11	68785442	68785448	mir-1family
chr11	70221417	70221423	mir-1family
chr11	71909747	71909753	mir-1family
chr11	72013705	72013711	mir-1family
chr11	72415878	72415884	mir-1family
chr11	73116413	73116419	mir-1family
chr11	73116413	73116419	mir-1family
chr11	73674833	73674839	mir-1family
chr11	77852593	77852599	mir-1family
chr11	77852593	77852599	mir-1family
chr11	88239145	88239151	mir-1family
chr11	100555271	100555277	mir-1family
chr11	113642223	113642229	mir-1family
chr11	114233518	114233524	mir-1family
chr11	116969832	116969838	mir-1family
chr11	118756554	118756560	mir-1family
chr11	119251528	119251534	mir-1family
chr11	119511037	119511043	mir-1family
chr11	119511800	119511806	mir-1family
chr11	120740815	120740821	mir-1family
chr11	123063749	123063755	mir-1family
chr11	131405477	131405483	mir-1family
chr11	1784896	1784902	mir-1family
chr11	8089642	8089648	mir-1family
chr11	8090748	8090754	mir-1family
chr11	118287044	118287050	mir-1family
chr11	43942617	43942623	mir-1family
chr11	115268016	115268022	mir-1family
chr11	134336914	134336920	mir-1family
chr11	134336914	134336920	mir-1family
chr11	134336914	134336920	mir-1family
chr11	115268016	115268022	mir-1family
chr11	115268016	115268022	mir-1family
chr12	5425411	5425417	mir-1family
chr12	5497765	5497771	mir-1family
chr12	9520713	9520719	mir-1family
chr12	9521407	9521413	mir-1family
chr12	9548826	9548832	mir-1family
chr12	10928576	10928582	mir-1family
chr12	17705810	17705816	mir-1family
chr12	22613631	22613637	mir-1family
chr12	24613608	24613614	mir-1family
chr12	24613608	24613614	mir-1family
chr12	24927033	24927039	mir-1family
chr12	30385777	30385783	mir-1family
